symbol,cqs_symbol,symbol_id,exchange_code,listed_market,ticker_designation,lot_size,price_scale_code,system_id,asset_type,price_multiplier
HTD,HTD,6881,NYSE,NYSE,Tape A,100,6,1,Closed-End Fund,1e-06
HTEC,HTEC,63919,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HTFB,HTFB,70148,NYSE,NYSE,Tape A,100,6,3,Misc/Liquid Trust,1e-06
HTFC,HTFC,74210,NYSE,NYSE,Tape A,100,6,1,Misc/Liquid Trust,1e-06
HTFL,HTFL,80833,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HTGC,HTGC,1908,NYSE,NYSE,Tape A,100,6,6,Common Stock,1e-06
HTH,HTH,4827,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
HTHT,HTHT,32467,NYSE,NASDAQ,Tape C,100,6,14,US Depositary Shares,1e-06
HTLD,HTLD,1910,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HTLM,HTLM,78548,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
HTO,HTO,9189,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
HTOO,HTOO,61262,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
HTRB,HTRB,59664,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
HTT,HTT,59888,NYSE,NYSE,Tape A,100,6,3,US Depositary Shares,1e-06
HTUS,HTUS,50199,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
HTZ,HTZ,71058,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
HTZWW,HTZWW,71059,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
HUBB,HUBB,52214,NYSE,NYSE,Tape A,40,6,8,Common Stock,1e-06
HUBC,HUBC,73107,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
HUBCW,HUBCW,73108,NYSE,NASDAQ,Tape C,100,6,14,Warrants,1e-06
HUBCZ,HUBCZ,75350,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
HUBG,HUBG,1913,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HUBS,HUBS,46133,NYSE,NYSE,Tape A,40,6,1,Common Stock,1e-06
HUDI,HUDI,68853,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
HUHU,HUHU,78707,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
HUIZ,HUIZ,65567,NYSE,NASDAQ,Tape C,100,6,13,US Depositary Shares,1e-06
HUM,HUM,6896,NYSE,NYSE,Tape A,40,6,2,Common Stock,1e-06
HUMA,HUMA,68094,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HUMAW,HUMAW,68095,NYSE,NASDAQ,Tape C,100,6,14,Warrants,1e-06
HUMN,HUMN,80491,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
HUN,HUN,6897,NYSE,NYSE,Tape A,100,6,4,Common Stock,1e-06
HURA,HURA,44491,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HURC,HURC,1916,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HURN,HURN,1917,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
HUSV,HUSV,53760,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HUT,HUT,70870,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
HUTG,HUTG,82185,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
HUYA,HUYA,60971,NYSE,NYSE,Tape A,100,6,7,US Depositary Shares,1e-06
HVAC,HVAC,79370,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
HVII,HVII,79408,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
HVIIR,HVIIR,79409,NYSE,NASDAQ,Tape C,100,6,13,Rights,1e-06
HVIIU,HVIIU,79280,NYSE,NASDAQ,Tape C,100,6,13,Units,1e-06
HVMC,HVMC,81359,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
HVMCU,HVMCU,80858,NYSE,NASDAQ,Tape C,100,6,14,Units,1e-06
HVMCW,HVMCW,81360,NYSE,NASDAQ,Tape C,100,6,14,Warrants,1e-06
HVT,HVT,6899,NYSE,NYSE,Tape A,100,6,9,Common Stock,1e-06
HVT A,HVT.A,6900,NYSE,NYSE,Tape A,100,6,7,Common Stock,1e-06
HWAY,HWAY,78371,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
HWBK,HWBK,1422,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HWC,HWC,1818,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HWCPZ,HWCPZ,66740,NYSE,NASDAQ,Tape C,100,6,14,Misc/Liquid Trust,1e-06
HWH,HWH,73753,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HWKN,HWKN,1920,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HWM,HWM,4543,NYSE,NYSE,Tape A,100,6,4,Common Stock,1e-06
HWSM,HWSM,79828,NYSE,NASDAQ,Tape C,100,6,13,Misc/Liquid Trust,1e-06
HXHX,HXHX,79928,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
HXL,HXL,6908,NYSE,NYSE,Tape A,100,6,2,Common Stock,1e-06
HY,HY,40792,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
HYAC,HYAC,76310,NYSE,NYSE,Tape A,100,6,3,Ordinary Shares,1e-06
HYAC U,HYAC.U,76045,NYSE,NYSE,Tape A,100,6,7,Units,1e-06
HYAC WS,HYAC.WS,76309,NYSE,NYSE,Tape A,100,6,6,Warrants,1e-06
HYBB,HYBB,67806,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYBI,HYBI,78534,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
HYBL,HYBL,73503,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
HYBX,HYBX,78915,NYSE,NYSE,Tape A,100,6,3,ETF,1e-06
HYD,HYD,29974,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
HYDB,HYDB,59146,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
HYDR,HYDR,71146,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
HYDW,HYDW,60389,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYEM,HYEM,39989,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYFI,HYFI,75699,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYFM,HYFM,68441,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HYFT,HYFT,60669,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HYG,HYG,24597,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYGH,HYGH,44344,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYGV,HYGV,61258,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
HYGW,HYGW,74491,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
HYHG,HYHG,42032,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
HYI,HYI,6916,NYSE,NYSE,Tape A,100,6,1,Closed-End Fund,1e-06
HYIN,HYIN,70498,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
HYKE,HYKE,76900,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
HYLB,HYLB,54606,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYLN,HYLN,63471,NYSE,NYSE American,Tape B,100,6,10,Common Stock,1e-06
HYLS,HYLS,41548,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
HYMB,HYMB,37744,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYMC,HYMC,60758,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
HYNE,HYNE,81947,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
HYP,HYP,81229,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
HYPD,HYPD,60572,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
HYPR,HYPR,68915,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
HYRM,HYRM,73448,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYS,HYS,38380,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
HYSA,HYSA,40948,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
HYSD,HYSD,78280,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
HYT,HYT,6922,NYSE,NYSE,Tape A,100,6,4,Closed-End Fund,1e-06
HYTI,HYTI,79450,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
HYTR,HYTR,65434,NYSE,NYSE,Tape A,100,6,1,ETF,1e-06
HYUP,HYUP,60388,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
HYXF,HYXF,53359,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
HYZD,HYZD,43308,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
HZO,HZO,6925,NYSE,NYSE,Tape A,100,6,6,Common Stock,1e-06
IAC,IAC,1930,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
IAE,IAE,19314,NYSE,NYSE,Tape A,100,6,8,Closed-End Fund,1e-06
IAF,IAF,6927,NYSE,NYSE American,Tape B,100,6,10,Closed-End Fund,1e-06
IAG,IAG,6928,NYSE,NYSE,Tape A,100,6,7,Common Stock,1e-06
IAGG,IAGG,51943,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IAI,IAI,16452,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IAK,IAK,16453,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IALT,IALT,81996,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
IAPR,IAPR,70069,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IART,IART,1936,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
IAT,IAT,16454,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IAU,IAU,6933,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IAUG,IAUG,78096,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IAUI,IAUI,80293,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IAUM,IAUM,70991,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IAUX,IAUX,74061,NYSE,NYSE American,Tape B,100,6,11,Common Stock,1e-06
IAUX WS,IAUX.WS,80730,NYSE,NYSE American,Tape B,100,6,11,Warrants,1e-06
IBAC,IBAC,77558,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
IBACR,IBACR,77559,NYSE,NASDAQ,Tape C,100,6,13,Rights,1e-06
IBAT,IBAT,77383,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBB,IBB,6936,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBBQ,IBBQ,70836,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBCA,IBCA,79788,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBCP,IBCP,1940,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
IBD,IBD,59099,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBDR,IBDR,53890,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBDS,IBDS,59556,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBDT,IBDT,61798,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBDU,IBDU,64616,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBDV,IBDV,66834,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBDW,IBDW,70953,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBDX,IBDX,74228,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBDY,IBDY,75914,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBDZ,IBDZ,77716,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBEX,IBEX,67171,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
IBG,IBG,78518,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
IBGA,IBGA,77832,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBGB,IBGB,79796,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBGK,IBGK,77833,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
IBGL,IBGL,79797,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBHF,IBHF,68122,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
IBHG,IBHG,71110,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBHH,IBHH,73662,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBHI,IBHI,73663,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBHJ,IBHJ,75913,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
IBHK,IBHK,77713,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBHL,IBHL,79790,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBIC,IBIC,76300,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBID,IBID,76301,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBIE,IBIE,76302,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBIF,IBIF,76341,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBIG,IBIG,76342,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBIH,IBIH,76343,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBII,IBII,76344,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBIJ,IBIJ,76345,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBIK,IBIK,77717,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBIL,IBIL,79789,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBIO,IBIO,28844,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
IBIT,IBIT,76910,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBKR,IBKR,24470,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
IBLC,IBLC,73946,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
IBM,IBM,6940,NYSE,NYSE,Tape A,40,6,2,Common Stock,1e-06
IBMO,IBMO,63380,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBMP,IBMP,63423,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
IBMQ,IBMQ,63450,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
IBMR,IBMR,75686,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBMS,IBMS,77714,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBMT,IBMT,79791,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
IBN,IBN,6941,NYSE,NYSE,Tape A,100,6,7,ADR,1e-06
IBND,IBND,32723,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBO,IBO,78152,NYSE,NYSE American,Tape B,100,6,10,Common Stock,1e-06
IBOC,IBOC,1947,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
IBOT,IBOT,75586,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBP,IBP,43539,NYSE,NYSE,Tape A,40,6,6,Common Stock,1e-06
IBRN,IBRN,74535,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
IBRX,IBRX,50387,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
IBTA,IBTA,77515,NYSE,NYSE,Tape A,100,6,6,Common Stock,1e-06
IBTG,IBTG,65697,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
IBTH,IBTH,65698,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
IBTI,IBTI,65699,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
IBTJ,IBTJ,65700,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
IBTK,IBTK,66998,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
IBTL,IBTL,71156,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
IBTM,IBTM,74255,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
