symbol|cqs_symbol|symbol_id|exchange_code|listed_market|ticker_designation|lot_size|price_scale_code|system_id|asset_type||
IRT|IRT|42492|N|N|A|100|6|4|C||
IRTC|IRTC|54162|N|Q|C|100|6|14|C||
IRTR|IRTR|76482|N|P|B|100|6|11|E||
IRVH|IRVH|74239|N|P|B|100|6|11|E||
IRWD|IRWD|32224|N|Q|C|100|6|13|C||
ISBA|ISBA|51941|N|Q|C|100|6|13|C||
ISBG|ISBG|82233|N|Z|B|100|6|10|E||
ISCB|ISCB|7208|N|P|B|100|6|10|E||
ISCF|ISCF|49736|N|P|B|100|6|10|E||
ISCG|ISCG|7209|N|P|B|100|6|10|E||
ISCV|ISCV|7210|N|P|B|100|6|10|E||
ISD|ISD|39939|N|N|A|100|6|4|U||
ISEP|ISEP|76233|N|P|B|100|6|11|E||
ISHG|ISHG|29883|N|Q|C|100|6|13|E||
ISHP|ISHP|53955|N|Q|C|100|6|14|E||
ISMD|ISMD|56724|N|P|B|100|6|11|E||
ISMF|ISMF|79694|N|Z|B|100|6|11|E||
ISOU|ISOU|80023|N|A|B|100|6|10|C||
ISPC|ISPC|70889|N|Q|C|100|6|14|C||
ISPO|ISPO|69121|N|Q|C|100|6|14|C||
ISPOW|ISPOW|69122|N|Q|C|100|6|13|W||
ISPR|ISPR|75570|N|Q|C|100|6|13|C||
ISPY|ISPY|76834|N|Z|B|100|6|11|E||
ISRA|ISRA|42284|N|P|B|100|6|10|E||
ISRG|ISRG|2122|N|Q|C|40|4|14|C||
ISSB|ISSB|82234|N|Z|B|100|6|10|E||
ISSC|ISSC|2125|N|Q|C|100|6|13|C||
ISTB|ISTB|40883|N|Q|C|100|6|14|E||
ISTR|ISTR|44555|N|Q|C|100|6|13|C||
ISUL|ISUL|81388|N|Q|C|100|6|14|E||
ISVL|ISVL|69938|N|Z|B|100|6|11|E||
ISWN|ISWN|68877|N|P|B|100|6|11|E||
IT|IT|7115|N|N|A|40|6|6|C||
ITA|ITA|16455|N|Z|B|100|6|10|E||
ITAN|ITAN|70993|N|P|B|100|6|11|E||
ITB|ITB|16456|N|Z|B|100|6|11|E||
ITDB|ITDB|76484|N|P|B|100|6|11|E||
ITDC|ITDC|76485|N|P|B|100|6|11|E||
ITDD|ITDD|76486|N|P|B|100|6|11|E||
ITDE|ITDE|76487|N|P|B|100|6|10|E||
ITDF|ITDF|76488|N|P|B|100|6|11|E||
ITDG|ITDG|76489|N|P|B|100|6|11|E||
ITDH|ITDH|76490|N|P|B|100|6|10|E||
ITDI|ITDI|76491|N|P|B|100|6|10|E||
ITDJ|ITDJ|78899|N|P|B|100|6|11|E||
ITEQ|ITEQ|51841|N|P|B|100|6|11|E||
ITGR|ITGR|6456|N|N|A|100|6|4|C||
ITHA|ITHA|82226|N|Q|C|100|6|13|O||
ITHAU|ITHAU|82032|N|Q|C|100|6|14|I||
ITHAW|ITHAW|82227|N|Q|C|100|6|14|W||
ITIC|ITIC|2135|N|Q|C|40|6|14|C||
ITM|ITM|26448|N|Z|B|100|6|11|E||
ITOC|ITOC|78290|N|Q|C|100|6|13|O||
ITOL|ITOL|81133|N|Z|B|100|6|11|E||
ITOT|ITOT|7106|N|P|B|100|6|10|E||
ITP|ITP|31793|N|A|B|100|6|11|C||
ITRG|ITRG|67115|N|A|B|100|6|11|C||
ITRI|ITRI|2141|N|Q|C|100|6|14|C||
ITRM|ITRM|61061|N|Q|C|100|6|13|O||
ITRN|ITRN|2142|N|Q|C|100|6|13|C||
ITT|ITT|7124|N|N|A|100|6|6|C||
ITUB|ITUB|7125|N|N|A|100|6|8|A||
ITW|ITW|7126|N|N|A|40|6|7|C||
ITWO|ITWO|78285|N|Z|B|100|6|11|E||
IUS|IUS|61724|N|Q|C|100|6|13|E||
IUSB|IUSB|44432|N|Q|C|100|6|14|E||
IUSG|IUSG|7149|N|Q|C|100|6|13|E||
IUSV|IUSV|7148|N|Q|C|100|6|14|E||
IVA|IVA|66954|N|Q|C|100|6|13|H||
IVAL|IVAL|49108|N|Q|C|100|6|14|E||
IVDA|IVDA|31672|N|Q|C|100|6|14|C||
IVDAW|IVDAW|73807|N|Q|C|100|6|14|W||
IVE|IVE|7130|N|P|B|100|6|10|E||
IVES|IVES|80268|N|P|B|100|6|10|E||
IVF|IVF|28488|N|Q|C|100|6|13|C||
IVLU|IVLU|50135|N|P|B|100|6|10|E||
IVOG|IVOG|35708|N|P|B|100|6|11|E||
IVOL|IVOL|63617|N|P|B|100|6|10|E||
IVOO|IVOO|35707|N|P|B|100|6|11|E||
IVOV|IVOV|35709|N|P|B|100|6|11|E||
IVR|IVR|31127|N|N|A|100|6|4|C||
IVR PRC|IVRpC|59415|N|N|A|100|6|3|P||
IVRA|IVRA|68569|N|Z|B|100|6|11|E||
IVRS|IVRS|75271|N|P|B|100|6|11|E||
IVSI|IVSI|82023|N|Q|C|100|6|13|E||
IVSS|IVSS|81948|N|Q|C|100|6|13|E||
IVT|IVT|72002|N|N|A|100|6|3|C||
IVV|IVV|7132|N|P|B|40|4|11|E||
IVVB|IVVB|75966|N|Z|B|100|6|11|E||
IVVD|IVVD|71360|N|Q|C|100|6|14|C||
IVVM|IVVM|75967|N|Z|B|100|6|11|E||
IVVW|IVVW|77344|N|Z|B|100|6|10|E||
IVW|IVW|7133|N|P|B|100|6|11|E||
IVZ|IVZ|4905|N|N|A|100|6|4|C||
IWB|IWB|7138|N|P|B|40|6|11|E||
IWC|IWC|7139|N|P|B|100|6|11|E||
IWD|IWD|7140|N|P|B|100|6|10|E||
IWDL|IWDL|69043|N|P|B|100|6|11|E||
IWF|IWF|7141|N|P|B|40|6|10|E||
IWFG|IWFG|74189|N|P|B|100|6|11|E||
IWFL|IWFL|69041|N|P|B|100|6|11|E||
IWL|IWL|31580|N|P|B|100|6|10|E||
IWLG|IWLG|74188|N|P|B|100|6|10|E||
IWM|IWM|10187|N|P|B|100|6|11|E||
IWMI|IWMI|77886|N|Z|B|100|6|11|E||
IWML|IWML|69042|N|P|B|100|6|11|E||
IWMW|IWMW|77345|N|Z|B|100|6|10|E||
IWMY|IWMY|76528|N|P|B|100|6|11|E||
IWN|IWN|7142|N|P|B|100|6|11|E||
IWO|IWO|7143|N|P|B|40|6|11|E||
IWP|IWP|7144|N|P|B|100|6|10|E||
IWR|IWR|7145|N|P|B|100|6|11|E||
IWS|IWS|7146|N|P|B|100|6|10|E||
IWV|IWV|7147|N|P|B|40|6|11|E||
IWX|IWX|31579|N|P|B|100|6|10|E||
IWY|IWY|31581|N|P|B|40|6|10|E||
IX|IX|7150|N|N|A|100|6|1|A||
IXC|IXC|7151|N|P|B|100|6|10|E||
IXG|IXG|7152|N|P|B|100|6|11|E||
IXHL|IXHL|73563|N|Q|C|100|6|13|H||
IXJ|IXJ|7153|N|P|B|100|6|10|E||
IXN|IXN|7154|N|P|B|100|6|11|E||
IXP|IXP|7155|N|P|B|100|6|11|E||
IXUS|IXUS|40880|N|Q|C|100|6|13|E||
IYC|IYC|7156|N|P|B|100|6|10|E||
IYE|IYE|7157|N|P|B|100|6|10|E||
IYF|IYF|7158|N|P|B|100|6|10|E||
IYG|IYG|7159|N|P|B|100|6|11|E||
IYH|IYH|7160|N|P|B|100|6|11|E||
IYJ|IYJ|7161|N|Z|B|100|6|11|E||
IYK|IYK|7162|N|P|B|100|6|11|E||
IYLD|IYLD|39861|N|Z|B|100|6|10|E||
IYM|IYM|7163|N|P|B|100|6|10|E||
IYR|IYR|7164|N|P|B|100|6|11|E||
IYRI|IYRI|79253|N|Z|B|100|6|11|E||
IYT|IYT|7165|N|Z|B|100|6|10|E||
IYW|IYW|7166|N|P|B|100|6|11|E||
IYY|IYY|7167|N|P|B|100|6|11|E||
IYZ|IYZ|7168|N|Z|B|100|6|11|E||
IZEA|IZEA|39012|N|Q|C|100|6|13|C||
IZM|IZM|75439|N|Q|C|100|6|14|O||
IZRL|IZRL|60241|N|Z|B|100|6|11|E||
J|J|7188|N|N|A|100|6|7|C||
JAAA|JAAA|67918|N|P|B|100|6|10|E||
JABS|JABS|80686|N|P|B|100|6|11|E||
JACK|JACK|7180|N|Q|C|100|6|13|C||
JACS|JACS|79335|N|N|A|100|6|4|C||
JACS RT|JACSr|79337|N|N|A|100|6|7|R||
JACS U|JACS.U|79022|N|N|A|100|6|9|I||
JADE|JADE|77663|N|P|B|100|6|10|E||
JAGX|JAGX|48700|N|Q|C|100|6|13|C||
JAJL|JAJL|77943|N|Z|B|100|6|11|E||
JAKK|JAKK|2163|N|Q|C|100|6|13|C||
JAMF|JAMF|67032|N|Q|C|100|6|14|C||
JANB|JANB|81443|N|Z|B|100|6|10|E||
JANH|JANH|76857|N|Z|B|100|6|11|E||
JANJ|JANJ|76859|N|Z|B|100|6|10|E||
JANM|JANM|79281|N|Z|B|100|6|10|E||
JANP|JANP|76860|N|Z|B|100|6|10|E||
JANT|JANT|68641|N|Z|B|100|6|10|E||
JANU|JANU|79174|N|Z|B|100|6|10|E||
JANW|JANW|68642|N|Z|B|100|6|11|E||
JANX|JANX|70839|N|Q|C|100|6|14|C||
JANZ|JANZ|68639|N|Z|B|100|6|10|E||
JAPN|JAPN|80093|N|Q|C|100|6|13|E||
JAVA|JAVA|71935|N|P|B|100|6|11|E||
JAZZ|JAZZ|24682|N|Q|C|100|6|13|C||
JBBB|JBBB|73184|N|Z|B|100|6|11|E||
JBDI|JBDI|78237|N|Q|C|100|6|13|O||
JBGS|JBGS|59053|N|N|A|100|6|7|C||
JBHT|JBHT|2168|N|Q|C|100|6|13|C||
JBI|JBI|70801|N|N|A|100|6|3|C||
JBIO|JBIO|71018|N|Q|C|100|6|13|C||
JBK|JBK|7176|N|N|A|100|6|3|M||
JBL|JBL|7177|N|N|A|100|6|3|C||
JBLU|JBLU|2169|N|Q|C|100|6|14|C||
JBND|JBND|76468|N|N|A|100|6|9|E||
JBS|JBS|80346|N|N|A|100|6|4|C||
JBSS|JBSS|2171|N|Q|C|100|6|13|C||
JBTM|JBTM|28475|N|N|A|100|6|1|C||
JCAP|JCAP|80509|N|Q|C|100|6|14|C||
JCE|JCE|19315|N|N|A|100|6|6|U||
JCHI|JCHI|75440|N|P|B|100|6|10|E||
JCI|JCI|9699|N|N|A|100|6|4|C||
JCPB|JCPB|62904|N|Z|B|100|6|11|E||
JCPI|JCPI|73872|N|Z|B|100|6|10|E||
JCSE|JCSE|73924|N|Q|C|100|6|14|O||
JCTC|JCTC|2174|N|Q|C|100|6|14|C||
JD|JD|44304|N|Q|C|100|6|13|H||
JDIV|JDIV|78512|N|P|B|100|6|10|E||
JDOC|JDOC|76552|N|Q|C|100|6|14|E||
JDST|JDST|42811|N|P|B|100|6|10|E||
JDVI|JDVI|76835|N|P|B|100|6|11|E||
JDVL|JDVL|80799|N|P|B|100|6|10|E||
JDZG|JDZG|77644|N|Q|C|100|6|13|C||
JEDI|JEDI|81279|N|P|B|100|6|11|E||
JEF|JEF|7568|N|N|A|100|6|3|C||
JELD|JELD|56566|N|N|A|100|6|5|C||
JEM|JEM|80309|N|Q|C|100|6|14|O||
JEMA|JEMA|69636|N|Z|B|100|6|11|E||
JEMB|JEMB|78165|N|P|B|100|6|10|E||
JENA|JENA|80664|N|N|A|100|6|2|C||
JENA RT|JENAr|80665|N|N|A|100|6|8|R||
JENA U|JENA.U|80213|N|N|A|100|6|7|I||
JEPI|JEPI|66503|N|P|B|100|6|11|E||
JEPQ|JEPQ|73988|N|Q|C|100|6|14|E||
JETD|JETD|75904|N|P|B|100|6|10|E||
JETS|JETS|49727|N|P|B|100|6|10|E||
JETU|JETU|75903|N|P|B|100|6|10|E||
JF|JF|62077|N|Q|C|100|6|13|H||
JFB|JFB|79635|N|Q|C|100|6|13|C||
JFBR|JFBR|74536|N|Q|C|100|6|13|O||
JFBRW|JFBRW|74537|N|Q|C|100|6|14|W||
JFIN|JFIN|63599|N|Q|C|100|6|14|H||
JFLI|JFLI|79451|N|P|B|100|6|10|E||
JFLX|JFLX|81288|N|P|B|100|6|10|E||
JFR|JFR|7194|N|N|A|100|6|3|U||
JFU|JFU|64307|N|Q|C|100|6|13|H||
JG|JG|61317|N|Q|C|100|6|13|H||
JGH|JGH|48949|N|N|A|100|6|9|U||
JGLO|JGLO|76290|N|Q|C|100|6|13|E||
JGRO|JGRO|74364|N|P|B|100|6|10|E||
JGRW|JGRW|78158|N|P|B|100|6|11|E||
JHAC|JHAC|76546|N|P|B|100|6|10|E||
JHAI|JHAI|80978|N|Q|C|100|6|14|E||
JHCB|JHCB|70053|N|P|B|100|6|10|E||
JHCP|JHCP|79102|N|P|B|100|6|10|E||
JHCR|JHCR|79101|N|P|B|100|6|10|E||
JHDV|JHDV|74680|N|P|B|100|6|11|E||
JHEM|JHEM|61864|N|P|B|100|6|10|E||
JHG|JHG|58543|N|N|A|100|6|5|C||
JHHY|JHHY|77561|N|P|B|100|6|10|E||
JHI|JHI|7197|N|N|A|100|6|1|U||
JHID|JHID|75038|N|P|B|100|6|10|E||
JHLN|JHLN|80972|N|P|B|100|6|11|E||
JHMB|JHMB|71476|N|P|B|100|6|11|E||
JHMD|JHMD|54678|N|P|B|100|6|11|E||
JHML|JHML|51419|N|P|B|100|6|10|E||
JHMM|JHMM|51420|N|P|B|100|6|11|E||
JHMU|JHMU|76545|N|P|B|100|6|10|E||
JHPI|JHPI|72911|N|P|B|100|6|10|E||
JHS|JHS|7199|N|N|A|100|6|9|U||
JHSC|JHSC|60062|N|P|B|100|6|11|E||
JHX|JHX|7200|N|N|A|100|6|5|O||
JIG|JIG|66504|N|P|B|100|6|10|E||
JIII|JIII|78898|N|P|B|100|6|10|E||
JILL|JILL|2181|N|N|A|100|6|1|C||
JIRE|JIRE|74150|N|P|B|100|6|11|E||
JIVE|JIVE|76291|N|Q|C|100|6|13|E||
JJSF|JJSF|2182|N|Q|C|100|6|13|C||
JKHY|JKHY|2183|N|Q|C|100|6|13|C||
JKS|JKS|32698|N|N|A|100|6|5|H||
JL|JL|76983|N|Q|C|100|6|14|O||
JLHL|JLHL|80513|N|Q|C|100|6|14|O||
JLL|JLL|7214|N|N|A|40|6|5|C||
JLQD|JLQD|71612|N|P|B|100|6|11|E||
JLS|JLS|31923|N|N|A|100|6|6|U||
JMBS|JMBS|61737|N|P|B|100|6|10|E||
JMEE|JMEE|74011|N|P|B|100|6|10|E||
JMG|JMG|81987|N|A|B|100|6|11|C||
JMHI|JMHI|76020|N|P|B|100|6|11|E||
JMIA|JMIA|63414|N|N|A|100|6|1|H||
JMID|JMID|78450|N|Q|C|100|6|14|E||
JMM|JMM|7846|N|N|A|100|6|6|U||
JMMF|JMMF|82007|N|P|B|100|6|10|E||
JMOM|JMOM|60058|N|P|B|100|6|11|E||
JMSB|JMSB|56658|N|Q|C|100|6|14|C||
JMSI|JMSI|76021|N|P|B|100|6|10|E||
JMST|JMST|62000|N|Z|B|100|6|11|E||
JMTG|JMTG|80523|N|P|B|100|6|10|E||
JMUB|JMUB|62183|N|Z|B|100|6|10|E||
JNEU|JNEU|77759|N|Z|B|100|6|10|E||
JNJ|JNJ|7219|N|N|A|100|6|6|C||
JNK|JNK|26434|N|P|B|100|6|11|E||
JNUG|JNUG|42810|N|P|B|100|6|10|E||
JOB|JOB|7223|N|A|B|100|6|11|C||
JOBX|JOBX|81093|N|Z|B|100|6|10|E||
JOBY|JOBY|68091|N|N|A|100|6|1|C||
JOBY WS|JOBY.WS|68092|N|N|A|100|6|1|W||
JOE|JOE|7224|N|N|A|100|6|6|C||
JOET|JOET|68192|N|P|B|100|6|10|E||
JOF|JOF|7225|N|N|A|100|6|4|U||
JOJO|JOJO|71165|N|P|B|100|6|11|E||
JOUT|JOUT|2193|N|Q|C|100|6|14|C||
JOYT|JOYT|80966|N|Z|B|100|6|10|E||
JOYY|JOYY|41061|N|Q|C|100|6|13|H||
JPAN|JPAN|76354|N|P|B|100|6|10|E||
JPC|JPC|7229|N|N|A|100|6|5|U||
JPEF|JPEF|76072|N|Q|C|100|6|14|E||
JPEM|JPEM|49175|N|P|B|100|6|10|E||
JPHY|JPHY|80476|N|Z|B|100|6|11|E||
JPIB|JPIB|56995|N|Z|B|100|6|10|E||
JPIE|JPIE|72207|N|P|B|100|6|10|E||
JPIN|JPIN|48731|N|P|B|100|6|10|E||
JPLD|JPLD|76067|N|Z|B|100|6|11|E||
JPM|JPM|7232|N|N|A|40|6|9|C||
JPM PRC|JPMpC|62917|N|N|A|100|6|8|P||
JPM PRD|JPMpD|61862|N|N|A|100|6|7|P||
JPM PRJ|JPMpJ|65032|N|N|A|100|6|5|P||
JPM PRK|JPMpK|69874|N|N|A|100|6|5|P||
JPM PRL|JPMpL|70717|N|N|A|100|6|8|P||
JPM PRM|JPMpM|71324|N|N|A|100|6|8|P||
JPMB|JPMB|60619|N|P|B|100|6|11|E||
JPME|JPME|53069|N|P|B|100|6|10|E||
JPMO|JPMO|76271|N|P|B|100|6|10|E||
JPRE|JPRE|74071|N|P|B|100|6|10|E||
JPSE|JPSE|54417|N|P|B|100|6|10|E||
JPST|JPST|58481|N|P|B|100|6|10|E||
JPSV|JPSV|75401|N|P|B|100|6|10|E||
JPUS|JPUS|51428|N|P|B|100|6|11|E||
JPXN|JPXN|7118|N|P|B|100|6|10|E||
JPY|JPY|79898|N|Q|C|100|6|13|E||
JQC|JQC|7245|N|N|A|100|6|5|U||
JQUA|JQUA|60059|N|P|B|100|6|11|E||
JRE|JRE|70939|N|P|B|100|6|10|E||
JRI|JRI|39937|N|N|A|100|6|9|U||
JRS|JRS|7250|N|N|A|100|6|4|U||
JRSH|JRSH|60957|N|Q|C|100|6|13|C||
JRVR|JRVR|49096|N|Q|C|100|6|13|C||
JSCP|JSCP|69426|N|P|B|100|6|10|E||
JSI|JSI|76609|N|P|B|100|6|10|E||
JSM|JSM|7253|N|Q|C|100|6|13|M||
JSMD|JSMD|52541|N|Q|C|100|6|14|E||
JSML|JSML|52542|N|Q|C|100|6|13|E||
JSPR|JSPR|65354|N|Q|C|100|6|13|C||
JSPRW|JSPRW|65355|N|Q|C|100|6|13|W||
JSTC|JSTC|68427|N|P|B|100|6|10|E||
JTAI|JTAI|71903|N|Q|C|100|6|14|C||
JTEK|JTEK|76441|N|Q|C|100|6|14|E||
JUCY|JUCY|74826|N|Z|B|100|6|11|E||
JULB|JULB|81444|N|Z|B|100|6|11|E||
JULH|JULH|75972|N|Z|B|100|6|11|E||
JULJ|JULJ|75973|N|Z|B|100|6|10|E||
JULM|JULM|78047|N|Z|B|100|6|10|E||
JULP|JULP|77580|N|Z|B|100|6|10|E||
JULT|JULT|66878|N|Z|B|100|6|10|E||
JULU|JULU|77944|N|Z|B|100|6|11|E||
JULW|JULW|66879|N|Z|B|100|6|10|E||
JULZ|JULZ|66884|N|Z|B|100|6|10|E||
JUNM|JUNM|77879|N|Z|B|100|6|11|E||
JUNP|JUNP|77760|N|Z|B|100|6|10|E||
JUNS|JUNS|73234|N|Q|C|100|6|13|C||
JUNT|JUNT|75806|N|Z|B|100|6|11|E||
JUNW|JUNW|75807|N|Z|B|100|6|10|E||
JUNZ|JUNZ|70762|N|Z|B|100|6|11|E||
JUSA|JUSA|79714|N|P|B|100|6|10|E||
JUST|JUST|61113|N|P|B|100|6|10|E||
JVA|JVA|7260|N|Q|C|100|6|14|C||
JVAL|JVAL|60060|N|P|B|100|6|10|E||
JWEL|JWEL|69748|N|Q|C|100|6|14|O||
JXG|JXG|41331|N|Q|C|100|6|13|C||
JXI|JXI|17180|N|P|B|100|6|11|E||
JXN|JXN|71566|N|N|A|100|6|3|C||
JXN PRA|JXNpA|75478|N|N|A|100|6|7|P||
JXX|JXX|79402|N|Z|B|100|6|10|E||
JYD|JYD|75634|N|Q|C|100|6|13|O||
JYNT|JYNT|48733|N|Q|C|100|6|14|C||
JZ|JZ|74538|N|Q|C|100|6|14|H||
JZXN|JZXN|70663|N|Q|C|100|6|14|O||
KAI|KAI|7286|N|N|A|40|6|3|C||
KALA|KALA|59220|N|Q|C|100|6|14|C||
KALU|KALU|16806|N|Q|C|100|6|14|C||
KALV|KALV|49256|N|Q|C|100|6|13|C||
KAMO|KAMO|82066|N|Z|B|100|6|11|E||
KAPA|KAPA|78364|N|A|B|100|6|11|C||
KAPR|KAPR|66001|N|Z|B|100|6|11|E||
KARO|KARO|70087|N|Q|C|100|6|14|O||
KARS|KARS|60427|N|P|B|100|6|10|E||
KAT|KAT|81010|N|Q|C|100|6|13|E||
KAUG|KAUG|78098|N|Z|B|100|6|11|E||
KB|KB|7289|N|N|A|100|6|7|A||
KBA|KBA|43661|N|P|B|100|6|10|E||
KBAB|KBAB|79689|N|Q|C|100|6|14|E||
KBDC|KBDC|77697|N|N|A|100|6|9|C||
KBDU|KBDU|81826|N|Q|C|100|6|14|E||
KBE|KBE|15674|N|P|B|100|6|11|E||
KBH|KBH|7290|N|N|A|100|6|8|C||
KBONU|KBONU|82024|N|Q|C|100|6|14|I||
KBR|KBR|18273|N|N|A|100|6|1|C||
KBSX|KBSX|79274|N|Q|C|100|6|13|O||
KBUF|KBUF|77082|N|P|B|100|6|11|E||
KBWB|KBWB|38976|N|Q|C|100|6|14|E||
KBWD|KBWD|36188|N|Q|C|100|6|13|E||
KBWP|KBWP|36190|N|Q|C|100|6|14|E||
KBWR|KBWR|38977|N|Q|C|100|6|13|E||
KBWY|KBWY|36187|N|Q|C|100|6|14|E||
KC|KC|66358|N|Q|C|100|6|13|H||
KCAI|KCAI|78245|N|P|B|100|6|10|E||
KCCA|KCCA|71937|N|P|B|100|6|11|E||
KCE|KCE|15676|N|P|B|100|6|11|E||
KCHV|KCHV|80667|N|Q|C|100|6|14|O||
KCHVR|KCHVR|80668|N|Q|C|100|6|13|R||
KCHVU|KCHVU|80216|N|Q|C|100|6|13|I||
KCSH|KCSH|78059|N|P|B|100|6|10|E||
KD|KD|72112|N|N|A|100|6|1|C||
KDEC|KDEC|78979|N|Z|B|100|6|11|E||
KDEF|KDEF|79389|N|P|B|100|6|10|E||
KDK|KDK|75839|N|Q|C|100|6|14|C||
KDKRW|KDKRW|75840|N|Q|C|100|6|13|W||
KDP|KDP|27803|N|Q|C|100|6|14|C||
KDRN|KDRN|73004|N|P|B|100|6|11|E||
KDVD|KDVD|81970|N|P|B|100|6|10|E||
KE|KE|48305|N|Q|C|100|6|13|C||
KEAT|KEAT|77432|N|Q|C|100|6|14|E||
KELYA|KELYA|2213|N|Q|C|100|6|13|C||
KELYB|KELYB|2214|N|Q|C|100|6|13|C||
KEMQ|KEMQ|59829|N|P|B|100|6|10|E||
KEMX|KEMX|63425|N|P|B|100|6|10|E||
KEN|KEN|49163|N|N|A|100|6|6|C||
KEP|KEP|7311|N|N|A|100|6|8|A||
KEQU|KEQU|2216|N|Q|C|100|6|14|C||
KEUA|KEUA|71936|N|P|B|100|6|10|E||
KEX|KEX|7312|N|N|A|100|6|4|C||
KEY|KEY|7314|N|N|A|100|6|9|C||
KEY PRI|KEYpI|54676|N|N|A|100|6|3|P||
KEY PRJ|KEYpJ|61342|N|N|A|100|6|1|P||
KEY PRK|KEYpK|63531|N|N|A|100|6|7|P||
KEY PRL|KEYpL|74532|N|N|A|100|6|4|P||
KEYS|KEYS|48320|N|N|A|100|6|3|C||
KF|KF|7317|N|N|A|100|6|3|U||
KFEB|KFEB|79362|N|Z|B|100|6|11|E||
KFFB|KFFB|2223|N|Q|C|100|6|14|C||
KFII|KFII|79696|N|Q|C|100|6|14|O||
KFIIR|KFIIR|79697|N|Q|C|100|6|14|R||
KFIIU|KFIIU|79397|N|Q|C|100|6|14|I||
KFRC|KFRC|2224|N|N|A|100|6|2|C||
KFS|KFS|7320|N|N|A|100|6|4|C||
KFY|KFY|7324|N|N|A|100|6|6|C||
KG|KG|27862|N|Q|C|100|6|13|C||
KGC|KGC|7326|N|N|A|100|6|1|C||
KGEI|KGEI|37368|N|Q|C|100|6|13|C||
KGLD|KGLD|80590|N|Z|B|100|6|11|E||
KGRN|KGRN|59843|N|P|B|100|6|11|E||
KGS|KGS|75947|N|N|A|100|6|3|C||
KHC|KHC|40701|N|Q|C|100|6|13|C||
KHPI|KHPI|78286|N|Z|B|100|6|10|E||
KHYB|KHYB|61198|N|P|B|100|6|11|E||
KIDS|KIDS|59837|N|Q|C|100|6|14|C||
KIDZ|KIDZ|79899|N|Q|C|100|6|14|C||
KIDZW|KIDZW|79900|N|Q|C|100|6|13|W||
KIE|KIE|15675|N|P|B|100|6|11|E||
KIM|KIM|7330|N|N|A|100|6|3|C||
KIM PRL|KIMpL|59403|N|N|A|100|6|3|P||
KIM PRM|KIMpM|60333|N|N|A|100|6|5|P||
KIM PRN|KIMpN|76858|N|N|A|100|6|6|P||
KINS|KINS|1106|N|Q|C|100|6|14|C||
KIO|KIO|42389|N|N|A|100|6|3|U||
KIQQ|KIQQ|82159|N|Q|C|100|6|13|E||
KITT|KITT|71330|N|Q|C|100|6|14|C||
KITTW|KITTW|71332|N|Q|C|100|6|13|W||
KJAN|KJAN|65302|N|Z|B|100|6|11|E||
KJD|KJD|81457|N|Q|C|100|6|13|E||
KJUL|KJUL|66882|N|Z|B|100|6|10|E||
KJUN|KJUN|77761|N|Z|B|100|6|11|E||
KKR|KKR|34480|N|N|A|100|6|7|C||
KKR PRD|KKRpD|79684|N|N|A|100|6|1|M||
KKRS|KKRS|70302|N|N|A|100|6|7|M||
KKRT|KKRT|80229|N|N|A|100|6|1|M||
KLAC|KLAC|2231|N|Q|C|40|4|14|C||
KLAG|KLAG|82088|N|Q|C|100|6|13|E||
KLAR|KLAR|81088|N|N|A|100|6|3|C||
KLC|KLC|78620|N|N|A|100|6|7|C||
KLIC|KLIC|2232|N|Q|C|100|6|14|C||
KLIP|KLIP|75104|N|P|B|100|6|10|E||
KLMN|KLMN|79056|N|P|B|100|6|11|E||
KLMT|KLMT|77903|N|P|B|100|6|10|E||
KLRS|KLRS|67092|N|Q|C|100|6|13|C||
KLTO|KLTO|73969|N|Q|C|100|6|14|C||
KLTOW|KLTOW|73971|N|Q|C|100|6|14|W||
KLTR|KLTR|70088|N|Q|C|100|6|14|C||
KLXE|KLXE|61594|N|Q|C|100|6|13|C||
KLXY|KLXY|76243|N|P|B|100|6|10|E||
KMAR|KMAR|79594|N|Z|B|100|6|11|E||
KMAY|KMAY|80010|N|Z|B|100|6|11|E||
KMB|KMB|7338|N|Q|C|100|6|14|C||
KMDA|KMDA|42131|N|Q|C|100|6|14|O||
KMI|KMI|7341|N|N|A|100|6|3|C||
KMID|KMID|78685|N|P|B|100|6|10|E||
KMLI|KMLI|80354|N|Q|C|100|6|14|E||
KMLM|KMLM|68346|N|P|B|100|6|11|E||
KMPB|KMPB|73682|N|N|A|100|6|1|M||
KMPR|KMPR|9796|N|N|A|100|6|4|C||
KMRK|KMRK|80653|N|Q|C|100|6|13|O||
KMT|KMT|7346|N|N|A|100|6|2|C||
KMTS|KMTS|79636|N|Q|C|100|6|13|C||
KMX|KMX|7347|N|N|A|100|6|4|C||
KN|KN|43548|N|N|A|100|6|4|C||
KNCT|KNCT|8790|N|P|B|100|6|10|E||
KNDI|KNDI|25423|N|Q|C|100|6|14|O||
KNF|KNF|75781|N|N|A|100|6|7|C||
KNG|KNG|60834|N|Z|B|100|6|10|E||
KNGZ|KNGZ|58764|N|Q|C|100|6|14|E||
KNO|KNO|50263|N|P|B|100|6|10|E||
KNOP|KNOP|41798|N|N|A|100|6|1|C||
KNOV|KNOV|78836|N|Z|B|100|6|10|E||
KNOW|KNOW|77174|N|Z|B|100|6|11|E||
KNRG|KNRG|80211|N|P|B|100|6|10|E||
KNRX|KNRX|81285|N|A|B|100|6|11|C||
KNSA|KNSA|61057|N|Q|C|100|6|14|O||
KNSL|KNSL|53571|N|N|A|40|6|8|C||
