group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
13,6283,FFC,toxicity,1692718575353975421,13.4900,100,0,13.4850,0.1804,1,0.0000,0.4499,0.0000,0.0033,0.0000,0.0000,-0.3245,0.0000,-0.0007
13,6283,FFC,baseline,1692718575353975421,13.4900,100,0,13.4850,0.1804,1,0.0000,0.4499,0.0000,0.0033,0.0000,0.0000,-0.3245,0.0000,-0.0007
13,6283,FFC,baseline,1692718768628438155,13.4900,100,0,13.4800,0.1650,1,-0.0150,0.3802,0.0000,0.0862,0.0000,0.0000,-0.4925,1.0000,-0.0011
13,6283,FFC,baseline,1692718768628438155,13.4900,100,0,13.4800,0.1650,1,-0.0150,0.3802,0.0000,0.0862,0.0000,0.0000,-0.5936,1.0000,-0.0011
13,6283,FFC,baseline,1692727911146125720,13.4800,100,1,13.4850,0.1804,1,-0.0150,0.4486,0.0000,0.0064,0.0000,0.0000,-0.3289,0.0000,-0.0007
13,6283,FFC,baseline,1692732151173728709,13.4800,100,1,13.4850,0.1825,1,0.0000,0.4520,0.0021,0.0087,0.0000,0.0000,-0.3966,0.0000,-0.0007
13,6283,FFC,baseline,1692732365381369661,13.4800,100,1,13.4850,0.1839,1,0.0000,0.4546,0.0018,0.0111,0.0000,0.0000,-0.2698,0.0000,-0.0007
13,6283,FFC,baseline,1692732453248852297,13.4800,100,1,13.4850,0.1837,0,0.0000,0.4534,0.0017,0.0137,0.0000,0.0000,-0.1640,0.0000,-0.0007
13,6303,FIZZ,toxicity,1692732055155566065,52.3000,10,0,52.2900,0.1125,0,0.0000,0.0556,0.0556,0.5278,0.0000,0.0000,-1.0000,0.0000,0.0000
13,6303,FIZZ,baseline,1692732055155566065,52.3000,10,0,52.2900,0.1125,0,0.0000,0.0556,0.0556,0.5278,0.0000,0.0000,-1.0000,0.0000,0.0000
13,6417,FT,toxicity,1692718706602633979,6.7800,100,0,6.7750,0.1505,0,0.0000,0.3406,0.0192,0.0692,0.0000,0.0000,-0.0695,0.0000,0.0000
13,6417,FT,toxicity,1692718706602633979,6.7800,66,0,6.7750,0.1505,0,0.0000,0.3406,0.0192,0.0692,0.0000,0.0000,-0.3123,0.0000,0.0000
13,6417,FT,toxicity,1692718706602633979,6.7800,37,0,6.7750,0.1505,0,0.0000,0.3406,0.0192,0.0692,0.0000,0.0000,-0.4000,0.0000,0.0000
13,6417,FT,baseline,1692718706602633979,6.7800,100,0,6.7750,0.1505,0,0.0000,0.3406,0.0192,0.0692,0.0000,0.0000,-0.0695,0.0000,0.0000
13,6417,FT,baseline,1692718706602633979,6.7800,66,0,6.7750,0.1505,0,0.0000,0.3406,0.0192,0.0692,0.0000,0.0000,-0.3123,0.0000,0.0000
13,6417,FT,baseline,1692718706602633979,6.7800,37,0,6.7750,0.1505,0,0.0000,0.3406,0.0192,0.0692,0.0000,0.0000,-0.4000,0.0000,0.0000
13,6493,GEF B,toxicity,1692728153283470399,71.7400,85,1,71.7450,0.1779,1,0.0000,0.3006,0.1111,0.2361,0.0000,0.0000,0.6688,-0.2400,0.0015
13,6493,GEF B,baseline,1692728153283470399,71.7400,85,1,71.7450,0.1779,1,0.0000,0.3006,0.1111,0.2361,0.0000,0.0000,0.6688,-0.2400,0.0015
13,6493,GEF B,baseline,1692728153283694131,71.7400,6,1,71.7450,0.1787,1,0.0000,0.3006,0.1028,0.2528,0.0000,0.0000,0.6810,-0.2400,0.0015
13,6493,GEF B,baseline,1692728153285967763,71.7400,5,1,71.7450,0.1787,1,0.0000,0.3006,0.1028,0.2528,0.0000,0.0000,0.6905,-0.2400,0.0015
13,6493,GEF B,baseline,1692732085485666082,71.7400,4,1,71.7450,0.2000,1,-0.0054,0.3464,0.1111,0.2611,0.0000,0.0000,0.6977,-0.2400,0.0015
13,6493,GEF B,baseline,1692732432385839814,71.6900,16,1,71.7000,0.1961,1,0.0000,0.3353,0.1222,0.2500,0.0000,0.0000,0.7570,-0.6000,0.0009
13,6493,GEF B,baseline,1692732534181631225,71.6900,15,1,71.7000,0.1916,0,0.0000,0.3242,0.1222,0.2500,0.0000,0.0000,0.7729,-0.6000,0.0009
13,6579,GATX,toxicity,1692718242610681109,119.2100,100,1,119.2150,0.1472,1,0.0000,0.1389,0.1667,0.2778,0.0000,0.1667,0.6949,-0.4848,0.0003
13,6579,GATX,baseline,1692718242610681109,119.2100,100,1,119.2150,0.1472,1,0.0000,0.1389,0.1667,0.2778,0.0000,0.1667,0.6949,-0.4848,0.0003
13,6579,GATX,baseline,1692718242611198981,119.2100,100,1,119.2150,0.1472,0,0.0000,0.1389,0.1667,0.2778,0.0000,0.1667,0.7483,-0.4848,0.0003
